日期,指数涨跌幅,指数点位
2024-12-10,0.01688866548292192,1016.8886654829219
2024-12-11,0.005280973776737794,1022.2588278591991
2024-12-12,0.004665854005246725,1027.0285383055646
2024-12-13,-0.019317762917452415,1007.1886444931199
2024-12-16,-0.013784776394319475,993.3047742418846
