日期,指数涨跌幅,指数点位
2024-12-03,0.007721285387032167,1007.7212853870321
2024-12-04,-0.0015376251610795808,1006.1717877832655
2024-12-05,-0.0015190990085391235,1004.6433132180239
2024-12-06,0.008974297578087258,1013.659281270678
2024-12-09,-0.0004980616798433049,1013.1544164262596
2024-12-10,0.0032619371981145793,1016.4592625046345
2024-12-11,0.003802663256185604,1020.3245147935704
