日期,指数涨跌幅,指数点位
2024-12-11,0.0025849774730756594,1002.5849774730757
2024-12-12,0.006591853822602908,1009.1938710893158
2024-12-13,-0.026507405453808024,982.4427599668533
2024-12-16,-0.009258455503886417,973.3468573885848
