日期,指数涨跌幅,指数点位
2024-12-05,0.002057568075486825,1002.0575680754869
2024-12-06,0.005046267482426917,1007.114218596786
2024-12-09,-0.006438406927338688,1000.6300074351512
2024-12-10,0.004508552308870354,1005.1414001654979
2024-12-11,0.0006067698342248373,1005.7512896462488
