日期,指数涨跌幅,指数点位
2024-12-09,-0.004241510494073261,995.7584895059267
2024-12-10,0.0013227178813607905,997.0755970655131
2024-12-11,-0.00624800348695664,990.8458652582883
2024-12-12,0.007487287109452141,998.2646127326907
2024-12-13,-0.01804857464889697,980.2473593504325
2024-12-16,-0.009828894964695276,970.6126110159572
