日期,指数涨跌幅,指数点位
2024-12-05,0.002057568075486825,1002.0575680754869
2024-12-06,0.005046267482426917,1007.114218596786
2024-12-09,-0.006438406927338688,1000.6300074351512
2024-12-10,0.004508552308870354,1005.1414001654979
2024-12-11,0.0016704147996260735,1006.8204032360512
2024-12-12,0.0055044084043876255,1012.3623539253329
2024-12-13,-0.01724374564170073,994.905434997011
2024-12-16,-0.0019428462552337482,992.9724866983153
