交易时间,股票代码,股票名称,交易方向,成交价格,成交数量,成交金额,手续费,印花税,交易原因
2024-11-07 00:00:00,002148,002148,BUY,6.14226,64543,396439.88718,198.21994359,0.0,MA5上穿MA20
2024-11-07 00:00:00,002583,002583,BUY,20.95182,9915,207737.29530000003,103.86864765000001,0.0,MA5上穿MA20
2024-11-07 00:00:00,600839,600839,BUY,13.28652,8194,108869.74488,54.43487244,0.0,MA5上穿MA20
2024-11-08 00:00:00,600839,600839,SELL,13.41312,17907,240188.73984,120.09436992,240.18873984,风险控制卖出
2024-11-08 00:00:00,002148,002148,SELL,6.137700000000001,64543,396145.57110000006,198.07278555000002,396.14557110000004,风险控制卖出
2024-11-08 00:00:00,002583,002583,SELL,20.92806,9915,207501.7149,103.75085745,207.5017149,风险控制卖出
2024-11-08 00:00:00,002148,002148,BUY,6.1623,74304,457883.5392,228.94176960000001,0.0,MA5上穿MA20
2024-11-08 00:00:00,002583,002583,BUY,21.01194,11420,239956.3548,119.9781774,0.0,MA5上穿MA20
2024-11-08 00:00:00,600839,600839,BUY,13.46688,9337,125740.25856,62.87012928,0.0,MA5上穿MA20
2024-11-11 00:00:00,002148,002148,SELL,6.2874,74304,467178.9696,233.5894848,467.1789696,风险控制卖出
2024-11-11 00:00:00,002583,002583,SELL,20.9081,11420,238770.502,119.38525100000001,238.77050200000002,风险控制卖出
2024-11-11 00:00:00,002148,002148,BUY,6.3126,63559,401222.54339999997,200.61127169999997,0.0,MA5上穿MA20
2024-11-11 00:00:00,002583,002583,BUY,20.991899999999998,10016,210254.87039999999,105.1274352,0.0,MA5上穿MA20
2024-11-11 00:00:00,600839,600839,BUY,13.00596,8472,110186.49312,55.09324656,0.0,MA5上穿MA20
2024-11-12 00:00:00,600839,600839,SELL,13.283380000000001,17809,236563.71442000003,118.28185721000001,236.56371442000003,风险控制卖出
2024-11-12 00:00:00,002148,002148,SELL,6.10776,63559,388203.11783999996,194.10155891999997,388.20311783999995,风险控制卖出
2024-11-12 00:00:00,002583,002583,SELL,22.315279999999998,10016,223509.84447999997,111.75492223999998,223.50984447999997,风险控制卖出
2024-11-12 00:00:00,002148,002148,BUY,6.13224,75124,460678.39776,230.33919888000003,0.0,MA5上穿MA20
2024-11-12 00:00:00,002583,002583,BUY,22.40472,10775,241410.858,120.70542900000001,0.0,MA5上穿MA20
2024-11-12 00:00:00,600839,600839,BUY,13.33662,9486,126511.17732,63.25558866,0.0,MA5上穿MA20
2024-11-13 00:00:00,002148,002148,SELL,6.1876,75124,464837.2624,232.41863120000002,464.83726240000004,风险控制卖出
2024-11-13 00:00:00,002583,002583,SELL,21.31728,10775,229693.692,114.84684600000001,229.69369200000003,风险控制卖出
2024-11-13 00:00:00,002148,002148,BUY,6.212400000000001,63777,396208.23480000003,198.10411740000004,0.0,MA5上穿MA20
2024-11-13 00:00:00,002583,002583,BUY,21.40272,9701,207627.78671999997,103.81389336,0.0,MA5上穿MA20
2024-11-13 00:00:00,600839,600839,BUY,13.19634,8245,108803.82329999999,54.401911649999995,0.0,MA5上穿MA20
2024-11-14 00:00:00,600839,600839,SELL,13.772400000000001,17731,244198.42440000002,122.09921220000001,244.19842440000002,风险控制卖出
2024-11-14 00:00:00,002148,002148,SELL,5.94808,63777,379350.69816,189.67534908000002,379.35069816000004,风险控制卖出
2024-11-14 00:00:00,002583,002583,SELL,21.3073,9701,206702.1173,103.35105865000001,206.70211730000003,风险控制卖出
2024-11-14 00:00:00,002148,002148,BUY,5.97192,75586,451393.54511999997,225.69677256,0.0,MA5上穿MA20
2024-11-14 00:00:00,002583,002583,BUY,21.3927,11057,236539.08390000003,118.26954195000002,0.0,MA5上穿MA20
2024-11-14 00:00:00,600839,600839,BUY,13.8276,8965,123964.43400000001,61.982217000000006,0.0,MA5上穿MA20
2024-11-15 00:00:00,002148,002148,SELL,5.838299999999999,75586,441293.74379999994,220.64687189999998,441.29374379999996,风险控制卖出
2024-11-15 00:00:00,002583,002583,SELL,19.90012,11057,220035.62684,110.01781342000001,220.03562684000002,风险控制卖出
2024-11-15 00:00:00,002148,002148,BUY,5.8617,64675,379105.4475,189.55272375,0.0,MA5上穿MA20
2024-11-15 00:00:00,002583,002583,BUY,19.97988,9943,198659.94684000002,99.32997342000002,0.0,MA5上穿MA20
2024-11-15 00:00:00,600839,600839,BUY,13.25646,7854,104116.23684,52.05811842,0.0,MA5上穿MA20
2024-11-18 00:00:00,600839,600839,SELL,11.88618,16819,199913.66142,99.95683070999999,199.91366141999998,风险控制卖出
2024-11-18 00:00:00,002148,002148,SELL,5.5389,64675,358228.3575,179.11417875,358.2283575,风险控制卖出
2024-11-18 00:00:00,002583,002583,SELL,19.7604,9943,196477.65720000002,98.2388286,196.4776572,风险控制卖出
2024-11-18 00:00:00,002148,002148,BUY,5.5611,74267,413006.21369999996,206.50310685,0.0,MA5上穿MA20
2024-11-19 00:00:00,002148,002148,SELL,5.6886,74267,422475.2562,211.2376281,422.4752562,风险控制卖出
2024-11-20 00:00:00,600839,600839,BUY,12.21438,34149,417108.86262,208.55443131,0.0,RSI超卖
2024-11-21 00:00:00,600839,600839,SELL,13.38318,34149,457022.21382,228.51110691,457.02221382,风险控制卖出
2024-11-25 00:00:00,002148,002148,BUY,6.12222,71163,435675.54186000006,217.83777093000003,0.0,MA5上穿MA20
2024-11-25 00:00:00,002583,002583,BUY,20.35062,11219,228313.60577999998,114.15680289,0.0,MA5上穿MA20
2024-11-26 00:00:00,002148,002148,SELL,6.12772,71163,436066.93836000003,218.03346918000003,436.06693836000005,风险控制卖出
2024-11-26 00:00:00,002583,002583,SELL,18.79234,11219,210831.26246,105.41563123,210.83126246,风险控制卖出
2024-11-26 00:00:00,002148,002148,BUY,6.152279999999999,69393,426925.1660399999,213.46258301999995,0.0,MA5上穿MA20
2024-11-27 00:00:00,002148,002148,SELL,6.47702,69393,449459.84886,224.72992443,449.45984886,风险控制卖出
2024-11-27 00:00:00,002148,002148,BUY,6.50298,67234,437221.35732,218.61067866000002,0.0,MA5上穿MA20
2024-11-28 00:00:00,002148,002148,SELL,6.3872,67234,429437.0048,214.7185024,429.4370048,风险控制卖出
2024-11-28 00:00:00,002148,002148,BUY,6.412800000000001,67538,433107.68640000006,216.55384320000005,0.0,MA5上穿MA20
2024-11-29 00:00:00,002148,002148,SELL,6.32732,67538,427334.53816,213.66726908,427.33453816,风险控制卖出
2024-11-29 00:00:00,002148,002148,BUY,6.352679999999999,67680,429949.38239999994,214.97469119999997,0.0,MA5上穿MA20
2024-12-02 00:00:00,002148,002148,SELL,6.4371,67680,435662.928,217.831464,435.662928,风险控制卖出
2024-12-02 00:00:00,002148,002148,BUY,6.4629,66883,432258.14070000005,216.12907035000003,0.0,MA5上穿MA20
2024-12-03 00:00:00,002148,002148,SELL,6.44708,66883,431200.05163999996,215.60002581999998,431.20005163999997,风险控制卖出
2024-12-03 00:00:00,002148,002148,BUY,6.47292,66638,431342.44296,215.67122148,0.0,MA5上穿MA20
2024-12-04 00:00:00,002148,002148,SELL,6.27742,66638,418314.71396,209.15735698,418.31471396,风险控制卖出
2024-12-04 00:00:00,002148,002148,BUY,6.30258,67392,424743.47135999997,212.37173568,0.0,MA5上穿MA20
2024-12-05 00:00:00,002148,002148,SELL,6.54688,67392,441207.33696,220.60366848,441.20733696,风险控制卖出
2024-12-05 00:00:00,002148,002148,BUY,6.573119999999999,65747,432162.92063999997,216.08146032,0.0,MA5上穿MA20
2024-12-06 00:00:00,002148,002148,SELL,6.51694,65747,428469.25418,214.23462709,428.46925418,风险控制卖出
2024-12-06 00:00:00,002148,002148,BUY,6.5430600000000005,65718,429996.81708,214.99840854,0.0,MA5上穿MA20
2024-12-09 00:00:00,002148,002148,SELL,6.467040000000001,65718,425000.9347200001,212.50046736000004,425.0009347200001,风险控制卖出
2024-12-09 00:00:00,002148,002148,BUY,6.49296,65796,427210.79616,213.60539808000001,0.0,MA5上穿MA20
2024-12-09 00:00:00,002583,002583,BUY,16.57308,13508,223869.16464,111.93458232,0.0,RSI超卖
2024-12-10 00:00:00,002148,002148,SELL,6.59678,65796,434041.73688,217.02086844,434.04173688,风险控制卖出
2024-12-10 00:00:00,002583,002583,SELL,16.47698,13508,222571.04584,111.28552292,222.57104584,风险控制卖出
2024-12-10 00:00:00,002148,002148,BUY,6.623220000000001,64806,429224.39532000007,214.61219766000005,0.0,MA5上穿MA20
2024-12-10 00:00:00,002583,002583,BUY,16.543020000000002,13597,224935.44294000004,112.46772147000001,0.0,RSI超卖
2024-12-11 00:00:00,002148,002148,SELL,7.255459999999999,64806,470197.34075999993,235.09867037999996,470.1973407599999,风险控制卖出
2024-12-11 00:00:00,002583,002583,SELL,16.94604,13597,230415.30588,115.20765294,230.41530588,风险控制卖出
2024-12-11 00:00:00,002148,002148,BUY,7.28454,61866,450665.35164,225.33267582000002,0.0,MA5上穿MA20
2024-12-11 00:00:00,002583,002583,BUY,17.01396,13881,236170.77876000002,118.08538938000001,0.0,RSI超卖
2024-12-11 00:00:00,600839,600839,BUY,11.0721,11178,123763.93380000001,61.88196690000001,0.0,RSI超卖
2024-12-12 00:00:00,002148,002148,SELL,7.984,61866,493938.144,246.96907199999998,493.93814399999997,风险控制卖出
2024-12-12 00:00:00,002583,002583,SELL,16.846239999999998,13881,233842.65743999998,116.92132871999999,233.84265743999998,风险控制卖出
2024-12-12 00:00:00,002148,002148,BUY,8.016,51217,410555.472,205.277736,0.0,MA5上穿MA20
2024-12-12 00:00:00,002583,002583,BUY,16.91376,12720,215143.0272,107.5715136,0.0,RSI超卖
2024-12-13 00:00:00,002148,002148,SELL,8.7824,51217,449808.18080000003,224.90409040000003,449.80818080000006,风险控制卖出
2024-12-13 00:00:00,002583,002583,SELL,16.2175,12720,206286.6,103.14330000000001,206.28660000000002,风险控制卖出
2024-12-13 00:00:00,002148,002148,BUY,8.8176,48131,424399.9056,212.1999528,0.0,MA5上穿MA20
2024-12-13 00:00:00,002583,002583,BUY,16.2825,13659,222402.66749999998,111.20133374999999,0.0,RSI超卖
2024-12-16 00:00:00,002148,002148,SELL,9.0319,48131,434714.3789,217.35718945000002,434.71437890000004,风险控制卖出
2024-12-16 00:00:00,002583,002583,SELL,17.84424,13659,243734.47415999998,121.86723708,243.73447416,风险控制卖出
2024-12-16 00:00:00,002148,002148,BUY,9.068100000000001,48391,438814.42710000003,219.40721355000002,0.0,MA5上穿MA20
2024-12-17 00:00:00,600839,600839,SELL,10.269419999999998,11178,114791.57675999998,57.39578837999999,114.79157675999998,风险控制卖出
2024-12-17 00:00:00,002148,002148,SELL,8.133700000000001,48391,393597.8767,196.79893835000001,393.59787670000003,风险控制卖出
2024-12-17 00:00:00,002148,002148,BUY,8.1663,57730,471440.49899999995,235.7202495,0.0,MA5上穿MA20
2024-12-18 00:00:00,002148,002148,SELL,7.7844,57730,449393.412,224.696706,449.393412,风险控制卖出
2024-12-18 00:00:00,002148,002148,BUY,7.8156,58924,460526.4144,230.2632072,0.0,MA5上穿MA20
2024-12-19 00:00:00,002148,002148,SELL,7.335299999999999,58924,432225.21719999996,216.1126086,432.2252172,风险控制卖出
2024-12-19 00:00:00,002148,002148,BUY,7.3647,60646,446639.5962,223.3197981,0.0,MA5上穿MA20
