交易时间,股票代码,股票名称,交易方向,成交价格,成交数量,成交金额,手续费,印花税,交易原因
2024-11-06 00:00:00,600406,600406,BUY,26.88366,137,3683.06142,5.0,0.0,MA5上穿MA20
2024-11-06 00:00:00,600839,600839,BUY,13.26648,145,1923.6396,5.0,0.0,MA5上穿MA20
2024-11-07 00:00:00,600221,600221,SELL,2.21556,115941,256874.24195999998,128.43712098,256.87424196,风险控制卖出
2024-11-07 00:00:00,000157,000157,SELL,7.5348999999999995,45955,346266.3295,173.13316475,346.2663295,风险控制卖出
2024-11-07 00:00:00,000157,000157,BUY,7.5651,38004,287504.0604,143.7520302,0.0,MA5上穿MA20
2024-11-07 00:00:00,000625,000625,BUY,14.39874,10464,150668.41536,75.33420768,0.0,MA5上穿MA20
2024-11-07 00:00:00,600221,600221,BUY,2.2244400000000004,35497,78960.94668000001,39.48047334,0.0,MA5上穿MA20
2024-11-07 00:00:00,002423,002423,BUY,18.42678,2245,41368.121100000004,20.68406055,0.0,MA5上穿MA20
2024-11-07 00:00:00,002456,002456,BUY,15.79152,1373,21681.75696,10.840878479999999,0.0,MA5上穿MA20
2024-11-07 00:00:00,002583,002583,BUY,20.95182,542,11355.88644,5.67794322,0.0,MA5上穿MA20
2024-11-07 00:00:00,600031,600031,BUY,18.87768,316,5965.34688,5.0,0.0,MA5上穿MA20
2024-11-07 00:00:00,600406,600406,BUY,27.31452,114,3113.85528,5.0,0.0,MA5上穿MA20
2024-11-07 00:00:00,600839,600839,BUY,13.28652,123,1634.2419599999998,5.0,0.0,MA5上穿MA20
2024-11-08 00:00:00,000625,000625,SELL,14.11172,22824,322085.89728,161.04294864,322.08589728,风险控制卖出
2024-11-08 00:00:00,000157,000157,SELL,7.41514,38004,281804.98056,140.90249028,281.80498056,风险控制卖出
2024-11-08 00:00:00,000157,000157,BUY,7.444859999999999,38645,287706.6147,143.85330735,0.0,MA5上穿MA20
2024-11-08 00:00:00,000625,000625,BUY,14.168280000000001,10641,150764.66748,75.38233374,0.0,MA5上穿MA20
2024-11-08 00:00:00,600221,600221,BUY,2.23446,35364,79019.44344,39.50972172,0.0,MA5上穿MA20
2024-11-08 00:00:00,600988,600988,BUY,17.61516,2350,41395.626,20.697813,0.0,RSI超卖
2024-11-08 00:00:00,002475,002475,BUY,40.380599999999994,537,21684.382199999996,10.842191099999999,0.0,RSI超卖
2024-11-08 00:00:00,002423,002423,BUY,18.10614,628,11370.65592,5.6853279599999995,0.0,MA5上穿MA20
2024-11-08 00:00:00,601126,601126,BUY,18.84762,317,5974.69554,5.0,0.0,MA5上穿MA20
2024-11-08 00:00:00,000921,000921,BUY,31.6632,98,3102.9936,5.0,0.0,MA5上穿MA20
2024-11-08 00:00:00,002456,002456,BUY,17.37468,95,1650.5946000000001,5.0,0.0,MA5上穿MA20
2024-11-08 00:00:00,002583,002583,BUY,21.01194,41,861.4895399999999,5.0,0.0,MA5上穿MA20
2024-11-08 00:00:00,600031,600031,BUY,18.537,24,444.888,5.0,0.0,MA5上穿MA20
2024-11-08 00:00:00,600406,600406,BUY,27.3546,8,218.8368,5.0,0.0,MA5上穿MA20
2024-11-08 00:00:00,600839,600839,BUY,13.46688,9,121.20192,5.0,0.0,MA5上穿MA20
2024-11-11 00:00:00,000157,000157,SELL,7.37522,38645,285015.3769,142.50768845,285.0153769,风险控制卖出
2024-11-11 00:00:00,000157,000157,BUY,7.40478,18292,135448.23575999998,67.72411788,0.0,MA5上穿MA20
2024-11-11 00:00:00,000625,000625,BUY,15.581100000000001,4556,70987.49160000001,35.493745800000006,0.0,MA5上穿MA20
2024-11-11 00:00:00,600221,600221,BUY,2.01402,18471,37200.96342,18.60048171,0.0,MA5上穿MA20
2024-11-11 00:00:00,600988,600988,BUY,17.37468,1122,19494.39096,9.74719548,0.0,RSI超卖
2024-11-11 00:00:00,002475,002475,BUY,40.781400000000005,250,10195.35,5.097675000000001,0.0,RSI超卖
2024-11-11 00:00:00,002423,002423,BUY,18.54702,289,5360.08878,5.0,0.0,MA5上穿MA20
2024-11-11 00:00:00,601126,601126,BUY,18.87768,148,2793.8966400000004,5.0,0.0,MA5上穿MA20
2024-11-11 00:00:00,000921,000921,BUY,30.7614,48,1476.5472,5.0,0.0,MA5上穿MA20
2024-11-11 00:00:00,002456,002456,BUY,17.16426,45,772.3916999999999,5.0,0.0,MA5上穿MA20
2024-11-11 00:00:00,002583,002583,BUY,20.991899999999998,19,398.8461,5.0,0.0,MA5上穿MA20
2024-11-11 00:00:00,600031,600031,BUY,18.61716,11,204.78875999999997,5.0,0.0,MA5上穿MA20
2024-11-11 00:00:00,600406,600406,BUY,27.07404,4,108.29616,5.0,0.0,MA5上穿MA20
2024-11-11 00:00:00,600839,600839,BUY,13.00596,4,52.02384,5.0,0.0,MA5上穿MA20
2024-11-12 00:00:00,600221,600221,SELL,1.9461,89332,173849.00519999999,86.9245026,173.8490052,风险控制卖出
2024-11-12 00:00:00,000625,000625,SELL,15.419099999999998,15197,234324.06269999998,117.16203134999999,234.32406269999998,风险控制卖出
2024-11-12 00:00:00,000157,000157,BUY,7.294560000000001,26583,193911.28848000002,96.95564424000001,0.0,MA5上穿MA20
2024-11-12 00:00:00,000625,000625,BUY,15.4809,6564,101616.6276,50.80831380000001,0.0,MA5上穿MA20
2024-11-12 00:00:00,600221,600221,BUY,1.9539,27257,53257.4523,26.62872615,0.0,MA5上穿MA20
2024-11-12 00:00:00,600988,600988,BUY,17.034,1638,27901.692,13.950846,0.0,RSI超卖
2024-11-12 00:00:00,002475,002475,BUY,41.62308,351,14609.70108,7.30485054,0.0,RSI超卖
2024-11-12 00:00:00,002423,002423,BUY,17.82558,430,7664.9994,5.0,0.0,MA5上穿MA20
2024-11-12 00:00:00,601126,601126,BUY,18.2364,220,4012.008,5.0,0.0,MA5上穿MA20
2024-11-12 00:00:00,000921,000921,BUY,31.342560000000002,67,2099.95152,5.0,0.0,MA5上穿MA20
2024-11-12 00:00:00,002456,002456,BUY,18.65724,59,1100.77716,5.0,0.0,MA5上穿MA20
2024-11-12 00:00:00,002583,002583,BUY,22.40472,26,582.52272,5.0,0.0,MA5上穿MA20
2024-11-12 00:00:00,600031,600031,BUY,18.2865,17,310.8705,5.0,0.0,MA5上穿MA20
2024-11-12 00:00:00,600406,600406,BUY,26.292479999999998,6,157.75487999999999,5.0,0.0,MA5上穿MA20
2024-11-12 00:00:00,600839,600839,BUY,13.33662,6,80.01972,5.0,0.0,MA5上穿MA20
2024-11-13 00:00:00,000157,000157,SELL,7.2854,44875,326932.325,163.4661625,326.932325,风险控制卖出
2024-11-13 00:00:00,000157,000157,BUY,7.3145999999999995,21236,155332.8456,77.6664228,0.0,MA5上穿MA20
2024-11-13 00:00:00,000625,000625,BUY,15.10014,5390,81389.7546,40.6948773,0.0,MA5上穿MA20
2024-11-13 00:00:00,600221,600221,BUY,1.8737400000000002,22771,42666.933540000005,21.333466770000005,0.0,MA5上穿MA20
2024-11-13 00:00:00,600988,600988,BUY,17.21436,1298,22344.239279999998,11.17211964,0.0,RSI超卖
2024-11-13 00:00:00,002423,002423,BUY,17.775479999999998,659,11714.041319999998,5.857020659999999,0.0,MA5上穿MA20
2024-11-13 00:00:00,601126,601126,BUY,18.42678,333,6136.117740000001,5.0,0.0,MA5上穿MA20
2024-11-13 00:00:00,000921,000921,BUY,30.95178,104,3218.98512,5.0,0.0,MA5上穿MA20
2024-11-13 00:00:00,002456,002456,BUY,17.19432,98,1685.0433600000001,5.0,0.0,MA5上穿MA20
2024-11-13 00:00:00,002583,002583,BUY,21.40272,41,877.5115199999999,5.0,0.0,MA5上穿MA20
2024-11-13 00:00:00,600031,600031,BUY,18.56706,25,464.17650000000003,5.0,0.0,MA5上穿MA20
2024-11-13 00:00:00,600406,600406,BUY,26.953799999999998,9,242.58419999999998,5.0,0.0,MA5上穿MA20
2024-11-13 00:00:00,600839,600839,BUY,13.19634,9,118.76705999999999,5.0,0.0,MA5上穿MA20
2024-11-14 00:00:00,000157,000157,BUY,7.18434,9,64.65906,5.0,0.0,MA5上穿MA20
2024-11-14 00:00:00,000625,000625,BUY,14.54904,2,29.09808,5.0,0.0,MA5上穿MA20
2024-11-14 00:00:00,600221,600221,BUY,1.73346,12,20.80152,5.0,0.0,MA5上穿MA20
2024-11-15 00:00:00,002423,002423,SELL,16.067800000000002,10434,167651.42520000003,83.82571260000002,167.65142520000003,风险控制卖出
2024-11-15 00:00:00,002583,002583,SELL,19.90012,2074,41272.848880000005,20.636424440000003,41.272848880000005,风险控制卖出
2024-11-15 00:00:00,600221,600221,SELL,1.68662,50040,84398.4648,42.1992324,84.3984648,风险控制卖出
2024-11-15 00:00:00,000157,000157,BUY,7.02402,19837,139335.48474,69.66774237000001,0.0,MA5上穿MA20
2024-11-15 00:00:00,000625,000625,BUY,14.74944,4950,73009.728,36.504864000000005,0.0,MA5上穿MA20
2024-11-15 00:00:00,600221,600221,BUY,1.6933799999999999,22600,38270.388,19.135194,0.0,MA5上穿MA20
2024-11-15 00:00:00,600988,600988,BUY,17.2344,1163,20043.607200000002,10.021803600000002,0.0,RSI超卖
2024-11-15 00:00:00,002475,002475,BUY,39.3786,267,10514.0862,5.2570431,0.0,RSI超卖
2024-11-15 00:00:00,000921,000921,BUY,29.48886,186,5484.92796,5.0,0.0,MA5上穿MA20
2024-11-15 00:00:00,002456,002456,BUY,15.99192,181,2894.53752,5.0,0.0,MA5上穿MA20
2024-11-15 00:00:00,002583,002583,BUY,19.97988,76,1518.47088,5.0,0.0,MA5上穿MA20
2024-11-15 00:00:00,600031,600031,BUY,18.266460000000002,43,785.4577800000001,5.0,0.0,MA5上穿MA20
2024-11-15 00:00:00,600839,600839,BUY,13.25646,31,410.95026,5.0,0.0,MA5上穿MA20
2024-11-18 00:00:00,002456,002456,SELL,14.97998,5432,81371.25136,40.68562568,81.37125136,风险控制卖出
2024-11-18 00:00:00,600839,600839,SELL,11.88618,512,6085.72416,5.0,6.08572416,风险控制卖出
2024-11-18 00:00:00,000625,000625,SELL,15.08976,16906,255107.48256,127.55374128000001,255.10748256000002,风险控制卖出
2024-11-18 00:00:00,000157,000157,SELL,6.9660400000000005,41082,286178.85528,143.08942764000003,286.17885528000005,风险控制卖出
2024-11-18 00:00:00,000157,000157,BUY,6.99396,42733,298872.89268,149.43644634,0.0,MA5上穿MA20
2024-11-18 00:00:00,000625,000625,BUY,15.150239999999998,10338,156623.18112,78.31159056,0.0,MA5上穿MA20
2024-11-18 00:00:00,600221,600221,BUY,1.78356,46020,82079.4312,41.0397156,0.0,MA5上穿MA20
2024-11-18 00:00:00,600988,600988,BUY,16.953840000000003,2537,43011.892080000005,21.50594604,0.0,RSI超卖
2024-11-18 00:00:00,002475,002475,BUY,38.587019999999995,584,22534.819679999997,11.26740984,0.0,RSI超卖
2024-11-18 00:00:00,000921,000921,BUY,28.91772,408,11798.429759999999,5.89921488,0.0,MA5上穿MA20
2024-11-18 00:00:00,002456,002456,BUY,15.04002,412,6196.48824,5.0,0.0,MA5上穿MA20
2024-11-18 00:00:00,600031,600031,BUY,17.86566,182,3251.55012,5.0,0.0,MA5上穿MA20
2024-11-19 00:00:00,000157,000157,SELL,7.0359,42733,300665.1147,150.33255735,300.6651147,风险控制卖出
2024-11-19 00:00:00,000625,000625,BUY,14.919780000000001,9686,144512.98908,72.25649454,0.0,MA5上穿MA20
2024-11-19 00:00:00,600221,600221,BUY,1.74348,43440,75736.7712,37.8683856,0.0,MA5上穿MA20
2024-11-19 00:00:00,600988,600988,BUY,17.4348,2276,39681.6048,19.8408024,0.0,RSI超卖
2024-11-19 00:00:00,002475,002475,BUY,38.607060000000004,538,20770.598280000002,10.38529914,0.0,RSI超卖
2024-11-19 00:00:00,002423,002423,BUY,16.2324,672,10908.172799999998,5.4540864,0.0,RSI超卖
2024-11-19 00:00:00,000921,000921,BUY,29.49888,194,5722.78272,5.0,0.0,MA5上穿MA20
2024-11-19 00:00:00,002456,002456,BUY,15.30054,196,2998.90584,5.0,0.0,MA5上穿MA20
2024-11-19 00:00:00,600031,600031,BUY,17.92578,87,1559.54286,5.0,0.0,MA5上穿MA20
2024-11-20 00:00:00,600988,600988,SELL,17.32528,12384,214556.26752,107.27813376,214.55626752,风险控制卖出
2024-11-20 00:00:00,600221,600221,SELL,1.80638,112060,202422.94280000002,101.21147140000001,202.42294280000002,风险控制卖出
2024-11-20 00:00:00,000625,000625,SELL,14.780380000000001,20024,295962.32912,147.98116456,295.96232912,风险控制卖出
2024-11-20 00:00:00,000625,000625,BUY,14.83962,22876,339471.14712,169.73557356,0.0,MA5上穿MA20
2024-11-20 00:00:00,600221,600221,BUY,1.81362,98093,177903.42666,88.95171333,0.0,MA5上穿MA20
2024-11-20 00:00:00,600988,600988,BUY,17.39472,5359,93218.30447999999,46.60915224,0.0,RSI超卖
2024-11-20 00:00:00,002475,002475,BUY,38.66718,1263,48836.64834,24.41832417,0.0,RSI超卖
2024-11-20 00:00:00,002423,002423,BUY,16.4328,1559,25618.7352,12.8093676,0.0,RSI超卖
2024-11-20 00:00:00,000921,000921,BUY,29.76942,451,13426.00842,6.71300421,0.0,MA5上穿MA20
2024-11-20 00:00:00,600839,600839,BUY,12.21438,576,7035.4828800000005,5.0,0.0,RSI超卖
2024-11-21 00:00:00,002583,002583,SELL,24.95,76,1896.2,5.0,1.8962,风险控制卖出
2024-11-21 00:00:00,000625,000625,SELL,14.780380000000001,22876,338115.97288,169.05798644,338.11597288,风险控制卖出
2024-11-21 00:00:00,000625,000625,BUY,14.83962,11131,165179.81022,82.58990511,0.0,MA5上穿MA20
2024-11-21 00:00:00,600221,600221,BUY,1.78356,48539,86572.21884,43.28610942,0.0,MA5上穿MA20
2024-11-21 00:00:00,002423,002423,BUY,16.4328,2760,45354.528,22.677264,0.0,RSI超卖
2024-11-22 00:00:00,600221,600221,SELL,1.70658,146632,250239.23856,125.11961928,250.23923856,风险控制卖出
2024-11-22 00:00:00,000625,000625,BUY,14.028,10168,142636.704,71.318352,0.0,MA5上穿MA20
2024-11-22 00:00:00,600221,600221,BUY,1.71342,43630,74756.5146,37.3782573,0.0,MA5上穿MA20
2024-11-22 00:00:00,002475,002475,BUY,37.7253,1038,39158.861399999994,19.579430699999996,0.0,RSI超卖
2024-11-22 00:00:00,002423,002423,BUY,15.47088,1327,20529.85776,10.26492888,0.0,RSI超卖
2024-11-22 00:00:00,600031,600031,BUY,17.31456,621,10752.34176,5.37617088,0.0,RSI超卖
2024-11-25 00:00:00,002475,002475,SELL,36.586679999999994,4828,176640.49103999996,88.32024551999999,176.64049103999997,风险控制卖出
2024-11-25 00:00:00,000625,000625,SELL,13.872200000000001,21299,295463.9878,147.7319939,295.4639878,风险控制卖出
2024-11-25 00:00:00,000157,000157,BUY,6.9639,33013,229899.2307,114.94961535,0.0,RSI超卖
2024-11-25 00:00:00,000625,000625,BUY,13.9278,8650,120475.47,60.237735,0.0,MA5上穿MA20
2024-11-25 00:00:00,600988,600988,BUY,17.274479999999997,3655,63138.22439999999,31.569112199999996,0.0,RSI超卖
2024-11-25 00:00:00,002475,002475,BUY,36.73332,900,33059.988,16.529994,0.0,RSI超卖
2024-11-25 00:00:00,002423,002423,BUY,15.12018,1147,17342.84646,8.67142323,0.0,RSI超卖
2024-11-25 00:00:00,002583,002583,BUY,20.35062,447,9096.727139999999,5.0,0.0,MA5上穿MA20
2024-11-25 00:00:00,600031,600031,BUY,17.15424,278,4768.878720000001,5.0,0.0,RSI超卖
2024-11-26 00:00:00,600839,600839,SELL,10.968020000000001,576,6317.57952,5.0,6.317579520000001,风险控制卖出
2024-11-26 00:00:00,000157,000157,SELL,6.8662399999999995,33013,226675.18112,113.33759056,226.67518112,风险控制卖出
2024-11-26 00:00:00,000157,000157,BUY,6.89376,16416,113167.96416,56.583982080000006,0.0,RSI超卖
2024-11-26 00:00:00,600988,600988,BUY,16.8837,3512,59295.5544,29.6477772,0.0,RSI超卖
2024-11-26 00:00:00,002475,002475,BUY,37.23432,834,31053.42288,15.52671144,0.0,RSI超卖
2024-11-26 00:00:00,002423,002423,BUY,14.919780000000001,1092,16292.399760000002,8.146199880000001,0.0,RSI超卖
2024-11-26 00:00:00,601126,601126,BUY,16.803539999999998,508,8536.19832,5.0,0.0,RSI超卖
2024-11-26 00:00:00,600031,600031,BUY,17.0841,262,4476.0342,5.0,0.0,RSI超卖
2024-11-27 00:00:00,600988,600988,SELL,17.075779999999998,12526,213891.22027999998,106.94561013999999,213.89122027999997,风险控制卖出
2024-11-27 00:00:00,002583,002583,SELL,18.19354,447,8132.512379999999,5.0,8.13251238,风险控制卖出
2024-11-27 00:00:00,600221,600221,BUY,1.7034,63294,107814.9996,53.9074998,0.0,RSI超卖
2024-11-27 00:00:00,002423,002423,BUY,15.080100000000002,3746,56490.0546,28.245027300000004,0.0,RSI超卖
2024-11-27 00:00:00,600031,600031,BUY,17.39472,1702,29605.813439999998,14.80290672,0.0,RSI超卖
2024-11-27 00:00:00,600406,600406,BUY,25.05,619,15505.95,7.752975,0.0,RSI超卖
2024-11-28 00:00:00,000921,000921,SELL,26.566760000000002,1556,41337.878560000005,20.668939280000004,41.33787856000001,风险控制卖出
2024-11-28 00:00:00,002456,002456,SELL,13.4231,608,8161.2447999999995,5.0,8.1612448,风险控制卖出
2024-11-28 00:00:00,002423,002423,SELL,14.8702,12303,182948.0706,91.47403530000001,182.94807060000002,风险控制卖出
2024-11-28 00:00:00,600221,600221,SELL,1.76646,106924,188876.96904,94.43848452,188.87696904,风险控制卖出
2024-11-28 00:00:00,600221,600221,BUY,1.7735400000000001,117433,208272.12282000002,104.13606141000001,0.0,RSI超卖
2024-11-28 00:00:00,002423,002423,BUY,14.9298,7310,109136.838,54.568419000000006,0.0,RSI超卖
2024-11-28 00:00:00,000921,000921,BUY,26.67324,2144,57187.42656,28.59371328,0.0,RSI超卖
2024-11-28 00:00:00,002456,002456,BUY,13.476899999999999,2224,29972.625599999996,14.986312799999999,0.0,RSI超卖
2024-11-28 00:00:00,600031,600031,BUY,17.324579999999997,907,15713.394059999997,7.8566970299999985,0.0,RSI超卖
2024-11-28 00:00:00,600406,600406,BUY,24.65922,334,8236.17948,5.0,0.0,RSI超卖
2024-11-29 00:00:00,600221,600221,SELL,1.73652,117433,203924.75316,101.96237658,203.92475316,风险控制卖出
2024-11-29 00:00:00,000625,000625,BUY,13.837620000000001,7312,101180.67744000001,50.590338720000005,0.0,RSI超卖
2024-11-29 00:00:00,002423,002423,BUY,15.54102,3411,53010.419219999996,26.505209609999998,0.0,RSI超卖
2024-11-29 00:00:00,000921,000921,BUY,27.094079999999998,1025,27771.431999999997,13.885715999999999,0.0,RSI超卖
2024-11-29 00:00:00,002456,002456,BUY,13.416780000000001,1086,14570.623080000001,7.28531154,0.0,RSI超卖
2024-11-29 00:00:00,600406,600406,BUY,24.72936,309,7641.37224,5.0,0.0,RSI超卖
2024-12-02 00:00:00,000625,000625,SELL,14.21152,15962,226844.28224,113.42214112,226.84428224,风险控制卖出
2024-12-02 00:00:00,002423,002423,BUY,15.59112,7167,111741.55704,55.87077852,0.0,RSI超卖
2024-12-02 00:00:00,000921,000921,BUY,27.3546,2141,58566.1986,29.283099300000003,0.0,RSI超卖
2024-12-02 00:00:00,002456,002456,BUY,13.88772,2210,30691.8612,15.3459306,0.0,RSI超卖
2024-12-03 00:00:00,002423,002423,SELL,15.528880000000001,17888,277780.60544,138.89030272000002,277.78060544000004,风险控制卖出
2024-12-03 00:00:00,000921,000921,BUY,27.36462,5409,148015.22957999998,74.00761478999999,0.0,RSI超卖
2024-12-03 00:00:00,002456,002456,BUY,13.9779,5550,77577.345,38.788672500000004,0.0,RSI超卖
2024-12-03 00:00:00,600031,600031,BUY,17.12418,2374,40652.80332,20.32640166,0.0,RSI超卖
2024-12-03 00:00:00,600406,600406,BUY,25.07004,850,21309.534,10.654767,0.0,RSI超卖
2024-12-04 00:00:00,000921,000921,SELL,27.3452,10719,293113.19879999995,146.55659939999998,293.11319879999996,风险控制卖出
2024-12-04 00:00:00,600221,600221,BUY,1.86372,80700,150402.204,75.201102,0.0,MA5上穿MA20
2024-12-04 00:00:00,002475,002475,BUY,39.669180000000004,1986,78782.99148000001,39.39149574,0.0,MA5上穿MA20
2024-12-04 00:00:00,000921,000921,BUY,27.4548,1505,41319.473999999995,20.659736999999996,0.0,RSI超卖
2024-12-04 00:00:00,002456,002456,BUY,13.64724,1586,21644.52264,10.822261319999999,0.0,RSI超卖
2024-12-04 00:00:00,600031,600031,BUY,16.94382,670,11352.3594,5.6761797,0.0,RSI超卖
2024-12-04 00:00:00,600406,600406,BUY,24.93978,238,5935.66764,5.0,0.0,RSI超卖
2024-12-05 00:00:00,600221,600221,BUY,1.9038,1641,3124.1358,5.0,0.0,MA5上穿MA20
2024-12-05 00:00:00,002475,002475,BUY,39.44874,41,1617.39834,5.0,0.0,MA5上穿MA20
2024-12-05 00:00:00,002456,002456,BUY,13.64724,63,859.77612,5.0,0.0,RSI超卖
2024-12-05 00:00:00,600031,600031,BUY,16.85364,26,438.19463999999994,5.0,0.0,RSI超卖
2024-12-05 00:00:00,600406,600406,BUY,24.62916,9,221.66244,5.0,0.0,RSI超卖
2024-12-06 00:00:00,002456,002456,SELL,14.26142,12719,181391.00097999998,90.69550048999999,181.39100097999997,风险控制卖出
2024-12-06 00:00:00,600221,600221,BUY,1.9539,44165,86293.9935,43.14699675,0.0,MA5上穿MA20
2024-12-06 00:00:00,002475,002475,BUY,40.29042,1122,45205.851239999996,22.602925619999997,0.0,MA5上穿MA20
2024-12-06 00:00:00,600031,600031,BUY,16.92378,1400,23693.292,11.846646000000002,0.0,RSI超卖
2024-12-09 00:00:00,002475,002475,SELL,39.80024,4883,194344.57192000002,97.17228596000001,194.34457192000002,风险控制卖出
2024-12-09 00:00:00,600221,600221,SELL,1.9461,126506,246193.3266,123.0966633,246.1933266,风险控制卖出
2024-12-09 00:00:00,600221,600221,BUY,1.9539,113457,221683.6323,110.84181615,0.0,MA5上穿MA20
2024-12-09 00:00:00,002475,002475,BUY,39.95976,2907,116163.02232,58.081511160000005,0.0,MA5上穿MA20
2024-12-09 00:00:00,002583,002583,BUY,16.57308,3673,60872.92284000001,30.436461420000004,0.0,RSI超卖
2024-12-09 00:00:00,600031,600031,BUY,16.89372,1889,31912.237079999995,15.956118539999999,0.0,RSI超卖
2024-12-10 00:00:00,600031,600031,SELL,16.87618,11727,197906.96286000003,98.95348143000001,197.90696286000002,风险控制卖出
2024-12-10 00:00:00,600221,600221,SELL,1.98602,113457,225327.87113999997,112.66393556999999,225.32787113999998,风险控制卖出
2024-12-10 00:00:00,000157,000157,BUY,7.17432,30353,217762.13496,108.88106748,0.0,MA5上穿MA20
2024-12-10 00:00:00,600221,600221,BUY,1.99398,57231,114117.46938000001,57.05873469000001,0.0,MA5上穿MA20
2024-12-10 00:00:00,002475,002475,BUY,40.97178,1459,59777.827020000004,29.888913510000002,0.0,MA5上穿MA20
2024-12-10 00:00:00,002583,002583,BUY,16.543020000000002,1895,31349.022900000004,15.674511450000002,0.0,RSI超卖
2024-12-10 00:00:00,600031,600031,BUY,16.94382,969,16418.561579999998,8.20928079,0.0,RSI超卖
2024-12-10 00:00:00,600406,600406,BUY,24.95982,345,8611.1379,5.0,0.0,RSI超卖
2024-12-11 00:00:00,000157,000157,SELL,7.16564,46769,335129.81716,167.56490857999998,335.12981715999996,风险控制卖出
2024-12-11 00:00:00,002475,002475,SELL,41.1675,4366,179737.305,89.8686525,179.737305,风险控制卖出
2024-12-11 00:00:00,000157,000157,BUY,7.19436,34621,249075.93756,124.53796878,0.0,MA5上穿MA20
2024-12-11 00:00:00,600221,600221,BUY,1.98396,65793,130530.68028,65.26534014,0.0,MA5上穿MA20
2024-12-11 00:00:00,002475,002475,BUY,41.3325,1655,68405.2875,34.20264375000001,0.0,MA5上穿MA20
2024-12-11 00:00:00,002456,002456,BUY,13.95786,2568,35843.78448,17.921892240000002,0.0,RSI超卖
2024-12-11 00:00:00,002583,002583,BUY,17.01396,1104,18783.41184,9.39170592,0.0,RSI超卖
2024-12-11 00:00:00,600406,600406,BUY,24.9999,393,9824.9607,5.0,0.0,RSI超卖
2024-12-11 00:00:00,600839,600839,BUY,11.0721,467,5170.670700000001,5.0,0.0,RSI超卖
2024-12-12 00:00:00,600221,600221,SELL,1.92614,123024,236961.44736,118.48072368,236.96144736,风险控制卖出
2024-12-12 00:00:00,000157,000157,SELL,7.22552,34621,250154.72792,125.07736396,250.15472792,风险控制卖出
2024-12-12 00:00:00,000157,000157,BUY,7.25448,32268,234087.56064,117.04378032000001,0.0,MA5上穿MA20
2024-12-12 00:00:00,600221,600221,BUY,1.93386,63435,122674.40909999999,61.337204549999996,0.0,MA5上穿MA20
2024-12-12 00:00:00,002475,002475,BUY,41.45274,1550,64251.746999999996,32.1258735,0.0,MA5上穿MA20
2024-12-12 00:00:00,000921,000921,BUY,30.87162,1091,33680.93742,16.84046871,0.0,MA5上穿MA20
2024-12-12 00:00:00,002583,002583,BUY,16.91376,1045,17674.8792,8.8374396,0.0,RSI超卖
