交易时间,股票代码,股票名称,交易方向,成交价格,成交数量,成交金额,手续费,印花税,交易原因
2024-10-28 00:00:00,601126,601126,BUY,18.27648,26028,475700.22144,142.710066432,0.0,RSI超卖
2024-10-29 00:00:00,601126,601126,SELL,18.44304,26028,480035.44512,144.01063353599997,480.03544512,风险控制卖出
2024-10-30 00:00:00,000921,000921,BUY,28.97784,16474,477380.93616,143.214280848,0.0,RSI超卖
2024-10-31 00:00:00,000921,000921,SELL,27.944,16474,460349.456,138.1048368,460.34945600000003,风险控制卖出
2024-11-05 00:00:00,000157,000157,BUY,7.40478,63331,468952.12218,140.68563665399998,0.0,MA5上穿MA20
2024-11-05 00:00:00,000625,000625,BUY,14.318579999999999,17166,245792.74427999998,73.73782328399999,0.0,MA5上穿MA20
2024-11-05 00:00:00,600221,600221,BUY,1.84368,69881,128838.20208,38.651460623999995,0.0,MA5上穿MA20
2024-11-05 00:00:00,002423,002423,BUY,19.3386,3492,67530.3912,20.259117359999998,0.0,MA5上穿MA20
2024-11-05 00:00:00,002456,002456,BUY,17.334600000000002,2041,35379.918600000005,10.61397558,0.0,MA5上穿MA20
2024-11-05 00:00:00,002583,002583,BUY,22.36464,829,18540.28656,5.562085968,0.0,MA5上穿MA20
2024-11-05 00:00:00,600031,600031,BUY,18.87768,515,9722.005200000001,5.0,0.0,MA5上穿MA20
2024-11-05 00:00:00,600406,600406,BUY,27.054,188,5086.152,5.0,0.0,MA5上穿MA20
2024-11-05 00:00:00,600839,600839,BUY,14.45886,186,2689.34796,5.0,0.0,MA5上穿MA20
2024-11-06 00:00:00,000157,000157,SELL,7.36524,63331,466448.01444,139.93440433199999,466.44801444,风险控制卖出
2024-11-06 00:00:00,000625,000625,SELL,14.35124,17166,246353.38584,73.90601575199999,246.35338584000002,风险控制卖出
2024-11-06 00:00:00,000157,000157,BUY,7.39476,45985,340048.03859999997,102.01441157999999,0.0,MA5上穿MA20
2024-11-06 00:00:00,000625,000625,BUY,14.408760000000001,12370,178236.3612,53.47090836,0.0,MA5上穿MA20
2024-11-06 00:00:00,600221,600221,BUY,2.02404,46158,93425.63832,28.027691495999996,0.0,MA5上穿MA20
2024-11-06 00:00:00,002423,002423,BUY,18.14622,2698,48958.50156,14.687550467999998,0.0,MA5上穿MA20
2024-11-06 00:00:00,002456,002456,BUY,16.633200000000002,1543,25665.027600000005,7.699508280000001,0.0,MA5上穿MA20
2024-11-06 00:00:00,002583,002583,BUY,23.27646,578,13453.79388,5.0,0.0,MA5上穿MA20
2024-11-06 00:00:00,600031,600031,BUY,18.57708,379,7040.71332,5.0,0.0,MA5上穿MA20
2024-11-06 00:00:00,600406,600406,BUY,26.88366,137,3683.06142,5.0,0.0,MA5上穿MA20
2024-11-06 00:00:00,600839,600839,BUY,13.26648,147,1950.17256,5.0,0.0,MA5上穿MA20
2024-11-07 00:00:00,600221,600221,SELL,2.21556,116039,257091.36684,77.12741005199999,257.09136684000003,风险控制卖出
2024-11-07 00:00:00,000157,000157,SELL,7.5348999999999995,45985,346492.37649999995,103.94771294999998,346.4923765,风险控制卖出
2024-11-07 00:00:00,000157,000157,BUY,7.5651,38040,287776.404,86.33292119999999,0.0,MA5上穿MA20
2024-11-07 00:00:00,000625,000625,BUY,14.39874,10475,150826.8015,45.24804045,0.0,MA5上穿MA20
2024-11-07 00:00:00,600221,600221,BUY,2.2244400000000004,35545,79067.71980000002,23.720315940000003,0.0,MA5上穿MA20
2024-11-07 00:00:00,002423,002423,BUY,18.42678,2249,41441.82822,12.432548466,0.0,MA5上穿MA20
2024-11-07 00:00:00,002456,002456,BUY,15.79152,1375,21713.34,6.514002,0.0,MA5上穿MA20
2024-11-07 00:00:00,002583,002583,BUY,20.95182,543,11376.83826,5.0,0.0,MA5上穿MA20
2024-11-07 00:00:00,600031,600031,BUY,18.87768,316,5965.34688,5.0,0.0,MA5上穿MA20
2024-11-07 00:00:00,600406,600406,BUY,27.31452,114,3113.85528,5.0,0.0,MA5上穿MA20
2024-11-07 00:00:00,600839,600839,BUY,13.28652,124,1647.52848,5.0,0.0,MA5上穿MA20
2024-11-08 00:00:00,000625,000625,SELL,14.11172,22845,322382.2434,96.71467301999998,322.3822434,风险控制卖出
2024-11-08 00:00:00,000157,000157,SELL,7.41514,38040,282071.9256,84.62157768,282.07192560000004,风险控制卖出
2024-11-08 00:00:00,000157,000157,BUY,7.444859999999999,38689,288034.18854,86.41025656199999,0.0,MA5上穿MA20
2024-11-08 00:00:00,000625,000625,BUY,14.168280000000001,10655,150963.0234,45.288907019999996,0.0,MA5上穿MA20
2024-11-08 00:00:00,600221,600221,BUY,2.23446,35418,79140.10428,23.742031284,0.0,MA5上穿MA20
2024-11-08 00:00:00,600988,600988,BUY,17.61516,2354,41466.08664,12.439825992,0.0,RSI超卖
